"Row.names","ensembl_gene_id","external_gene_name","entrezgene_id","gene_biotype","chromosome_name","start_position","end_position","percentage_gene_gc_content","ENU_A","CTL_A","ENU_B","CTL_B","ENU_C","CTL_C"
"ENSG00000289225.2",NA,NA,NA,NA,NA,NA,NA,NA,2.37235563150279,1.9196717070554,4.51980469015279,3.20886665353535,1.10240760005645,7.49272079259314
"ENSG00000289226.2",NA,NA,NA,NA,NA,NA,NA,NA,0,6.71885097469388,0,5.61551664368687,2.20481520011289,5.82767172757244
"ENSG00000289234.2","ENSG00000289234","ZNF496-DT",NA,"lncRNA","1",247332054,247393839,47.23,45.0747569985529,33.5942548734694,42.9381445564515,15.2421166042929,76.0661244038948,44.1238002230485
"ENSG00000289260.2",NA,NA,NA,NA,NA,NA,NA,NA,8.30324471025975,10.5581943888047,4.51980469015279,2.40664999015152,16.5361140008467,7.49272079259314
"ENSG00000289261.1",NA,NA,NA,NA,NA,NA,NA,NA,3.55853344725418,4.79917926763849,0,4.01108331691919,0,4.16262266255174
"ENSG00000289268.1",NA,NA,NA,NA,NA,NA,NA,NA,28.4682675780334,33.5942548734694,25.9888769683786,34.4953165255051,12.1264836006209,16.650490650207
"ENSG00000289281.1",NA,NA,NA,NA,NA,NA,NA,NA,3.55853344725418,2.87950756058309,2.2599023450764,1.60443332676768,2.20481520011289,0
"ENSG00000289291.1",NA,NA,NA,NA,NA,NA,NA,NA,13.0479559732653,29.7549114593586,11.299511725382,1.60443332676768,12.1264836006209,13.3203925201656
"ENSG00000289293.1",NA,NA,NA,NA,NA,NA,NA,NA,23.7235563150279,25.9155680452478,15.8193164155348,17.6487665944445,33.0722280016934,36.6310794304553
"ENSG00000289294.2",NA,NA,NA,NA,NA,NA,NA,NA,21.3512006835251,30.7147473128863,14.6893652429966,24.868716564899,33.0722280016934,21.6456378452691
"ENSG00000289295.1",NA,NA,NA,NA,NA,NA,NA,NA,9.48942252601115,7.67868682822158,5.64975586269099,15.2421166042929,9.92166840050802,7.49272079259314
"ENSG00000289296.2",NA,NA,NA,NA,NA,NA,NA,NA,5.93088907875697,13.4377019493878,1.1299511725382,8.82438329722223,7.71685320039513,3.33009813004139
"ENSG00000289306.1",NA,NA,NA,NA,NA,NA,NA,NA,2.37235563150279,1.9196717070554,0,2.40664999015152,1.10240760005645,7.49272079259314
"ENSG00000289316.1",NA,NA,NA,NA,NA,NA,NA,NA,1262.09319595948,1141.24482984443,1329.95253007746,1087.0035788851,880.823672445101,1037.32556750789
"ENSG00000289318.2",NA,NA,NA,NA,NA,NA,NA,NA,93.7080474443601,67.1885097469388,83.6163867678266,68.9906330510101,91.4998308046851,86.5825513810762
"ENSG00000289321.1",NA,NA,NA,NA,NA,NA,NA,NA,2.37235563150279,2.87950756058309,0,1.60443332676768,0,0.832524532510349
"ENSG00000289322.2",NA,NA,NA,NA,NA,NA,NA,NA,9.48942252601115,1.9196717070554,1.1299511725382,6.41773330707071,4.40963040022579,2.49757359753105
"ENSG00000289332.2",NA,NA,NA,NA,NA,NA,NA,NA,9.48942252601115,4.79917926763849,9.03960938030558,10.4288166239899,6.61444560033868,8.32524532510348
"ENSG00000289339.2",NA,NA,NA,NA,NA,NA,NA,NA,1.18617781575139,1.9196717070554,0,3.20886665353535,2.20481520011289,3.33009813004139
"ENSG00000289346.1",NA,NA,NA,NA,NA,NA,NA,NA,0,42.2327775552187,36.1584375212223,15.2421166042929,26.4577824013547,47.4538983530899
"ENSG00000289347.1",NA,NA,NA,NA,NA,NA,NA,NA,7.11706689450836,6.71885097469388,4.51980469015279,5.61551664368687,11.0240760005645,4.16262266255174
"ENSG00000289353.1",NA,NA,NA,NA,NA,NA,NA,NA,128.107204101151,150.694229003849,124.294628979202,112.310332873737,76.0661244038948,83.2524532510349
"ENSG00000289365.1",NA,NA,NA,NA,NA,NA,NA,NA,4.74471126300557,8.63852268174928,5.64975586269099,5.61551664368687,20.9457444010725,4.99514719506209
"ENSG00000289370.2",NA,NA,NA,NA,NA,NA,NA,NA,11.8617781575139,2.87950756058309,2.2599023450764,0,6.61444560033868,0
"ENSG00000289378.1",NA,NA,NA,NA,NA,NA,NA,NA,9.48942252601115,1.9196717070554,6.77970703522919,12.0332499507576,15.4337064007903,24.1432114428001
"ENSG00000289384.2",NA,NA,NA,NA,NA,NA,NA,NA,21.3512006835251,11.5180302423324,10.1695605528438,10.4288166239899,18.7409292009596,6.66019626008279
"ENSG00000289390.1",NA,NA,NA,NA,NA,NA,NA,NA,0,1.9196717070554,0,2.40664999015152,2.20481520011289,2.49757359753105
"ENSG00000289393.1",NA,NA,NA,NA,NA,NA,NA,NA,7.11706689450836,9.59835853527698,12.4294628979202,12.0332499507576,11.0240760005645,15.8179661176966
"ENSG00000289402.2",NA,NA,NA,NA,NA,NA,NA,NA,1.18617781575139,3.83934341411079,1.1299511725382,0,13.2288912006774,5.82767172757244
"ENSG00000289407.1",NA,NA,NA,NA,NA,NA,NA,NA,3.55853344725418,2.87950756058309,12.4294628979202,5.61551664368687,3.30722280016934,0
"ENSG00000289410.2",NA,NA,NA,NA,NA,NA,NA,NA,1.18617781575139,2.87950756058309,2.2599023450764,0.802216663383839,2.20481520011289,0
"ENSG00000289412.2","ENSG00000289412","ZEBTR",NA,"lncRNA","10",31759062,31760146,63.69,1.18617781575139,4.79917926763849,5.64975586269099,3.20886665353535,4.40963040022579,2.49757359753105
"ENSG00000289415.1",NA,NA,NA,NA,NA,NA,NA,NA,4.74471126300557,1.9196717070554,5.64975586269099,0.802216663383839,1.10240760005645,0.832524532510349
"ENSG00000289423.1",NA,NA,NA,NA,NA,NA,NA,NA,5.93088907875697,6.71885097469388,1.1299511725382,1.60443332676768,6.61444560033868,9.15776985761383
"ENSG00000289440.1",NA,NA,NA,NA,NA,NA,NA,NA,9.48942252601115,7.67868682822158,1.1299511725382,8.02216663383839,17.6385216009032,12.4878679876552
"ENSG00000289443.1",NA,NA,NA,NA,NA,NA,NA,NA,20.1650228677737,12.4778660958601,10.1695605528438,22.4620665747475,45.1987116023143,43.2912756905381
"ENSG00000289444.1",NA,NA,NA,NA,NA,NA,NA,NA,17.7926672362709,11.5180302423324,16.949267588073,12.0332499507576,31.969820401637,51.6165210156416
"ENSG00000289463.1",NA,NA,NA,NA,NA,NA,NA,NA,9.48942252601115,1.9196717070554,3.38985351761459,2.40664999015152,4.40963040022579,1.6650490650207
"ENSG00000289469.2",NA,NA,NA,NA,NA,NA,NA,NA,8.30324471025975,1.9196717070554,7.90965820776738,3.20886665353535,3.30722280016934,1.6650490650207
"ENSG00000289470.1",NA,NA,NA,NA,NA,NA,NA,NA,62.8674242348239,55.6704795046065,30.5086816585313,66.5839830608586,29.7650052015241,36.6310794304553
"ENSG00000289486.2",NA,NA,NA,NA,NA,NA,NA,NA,14.2341337890167,9.59835853527698,0,2.40664999015152,12.1264836006209,9.15776985761383
"ENSG00000289494.2",NA,NA,NA,NA,NA,NA,NA,NA,2.37235563150279,8.63852268174928,10.1695605528438,2.40664999015152,15.4337064007903,4.99514719506209
"ENSG00000289502.1",NA,NA,NA,NA,NA,NA,NA,NA,11.8617781575139,23.0360604846647,41.8081933839133,31.2864498719697,7.71685320039513,5.82767172757244
"ENSG00000289504.1",NA,NA,NA,NA,NA,NA,NA,NA,18.9788450520223,2.87950756058309,11.299511725382,9.62659996060606,7.71685320039513,9.15776985761383
"ENSG00000289507.1",NA,NA,NA,NA,NA,NA,NA,NA,8.30324471025975,1.9196717070554,0,4.81329998030303,4.40963040022579,8.32524532510348
"ENSG00000289511.1",NA,NA,NA,NA,NA,NA,NA,NA,5.93088907875697,5.75901512116619,4.51980469015279,11.2310332873737,7.71685320039513,8.32524532510348
"ENSG00000289514.2",NA,NA,NA,NA,NA,NA,NA,NA,1.18617781575139,2.87950756058309,2.2599023450764,0.802216663383839,1.10240760005645,0
"ENSG00000289515.2",NA,NA,NA,NA,NA,NA,NA,NA,9.48942252601115,11.5180302423324,13.5594140704584,3.20886665353535,9.92166840050802,9.15776985761383
"ENSG00000289520.1",NA,NA,NA,NA,NA,NA,NA,NA,36.7715122882932,23.9958963381924,24.8589257958404,23.2642832381313,18.7409292009596,28.3058341053518
"ENSG00000289523.1",NA,NA,NA,NA,NA,NA,NA,NA,3.55853344725418,0.959835853527698,2.2599023450764,4.01108331691919,6.61444560033868,4.99514719506209
"ENSG00000289532.2",NA,NA,NA,NA,NA,NA,NA,NA,1.18617781575139,1.9196717070554,0,2.40664999015152,5.51203800028224,3.33009813004139
"ENSG00000289537.2",NA,NA,NA,NA,NA,NA,NA,NA,18.9788450520223,0,5.64975586269099,16.8465499310606,25.3553748012983,9.99029439012418
"ENSG00000289550.1",NA,NA,NA,NA,NA,NA,NA,NA,10.6756003417625,3.83934341411079,0,4.01108331691919,2.20481520011289,4.99514719506209
"ENSG00000289554.1",NA,NA,NA,NA,NA,NA,NA,NA,7.11706689450836,16.3172095099709,6.77970703522919,15.2421166042929,11.0240760005645,14.9854415851863
"ENSG00000289560.2",NA,NA,NA,NA,NA,NA,NA,NA,11.8617781575139,8.63852268174928,3.38985351761459,3.20886665353535,18.7409292009596,33.3009813004139
"ENSG00000289562.2",NA,NA,NA,NA,NA,NA,NA,NA,45.0747569985529,78.7065399892712,57.6275097994481,48.1329998030303,41.891488802145,42.4587511580278
"ENSG00000289574.1",NA,NA,NA,NA,NA,NA,NA,NA,8.30324471025975,17.2770453634986,5.64975586269099,18.4509832578283,12.1264836006209,17.4830151827173
"ENSG00000289578.1",NA,NA,NA,NA,NA,NA,NA,NA,2.37235563150279,1.9196717070554,1.1299511725382,0.802216663383839,2.20481520011289,0
"ENSG00000289579.1",NA,NA,NA,NA,NA,NA,NA,NA,3.55853344725418,1.9196717070554,1.1299511725382,5.61551664368687,1.10240760005645,4.16262266255174
"ENSG00000289586.2",NA,NA,NA,NA,NA,NA,NA,NA,43.8885791828016,24.9557321917201,12.4294628979202,18.4509832578283,54.0179724027659,45.7888492880692
"ENSG00000289594.1",NA,NA,NA,NA,NA,NA,NA,NA,10.6756003417625,20.1565529240816,3.38985351761459,8.02216663383839,1.10240760005645,0
"ENSG00000289602.1",NA,NA,NA,NA,NA,NA,NA,NA,1.18617781575139,2.87950756058309,12.4294628979202,4.81329998030303,4.40963040022579,2.49757359753105
"ENSG00000289606.1",NA,NA,NA,NA,NA,NA,NA,NA,5.93088907875697,12.4778660958601,0,3.20886665353535,6.61444560033868,10.8228189226345
"ENSG00000289613.1",NA,NA,NA,NA,NA,NA,NA,NA,22.5373784992765,14.3975378029155,14.6893652429966,9.62659996060606,12.1264836006209,5.82767172757244
"ENSG00000289614.2",NA,NA,NA,NA,NA,NA,NA,NA,27.282089762282,28.7950756058309,18.0792187606112,16.0443332676768,3.30722280016934,17.4830151827173
"ENSG00000289626.1",NA,NA,NA,NA,NA,NA,NA,NA,0,0.959835853527698,0,2.40664999015152,3.30722280016934,0.832524532510349
"ENSG00000289629.1",NA,NA,NA,NA,NA,NA,NA,NA,13.0479559732653,2.87950756058309,5.64975586269099,9.62659996060606,0,3.33009813004139
"ENSG00000289640.1",NA,NA,NA,NA,NA,NA,NA,NA,1.18617781575139,0,2.2599023450764,0,1.10240760005645,0
"ENSG00000289688.1",NA,NA,NA,NA,NA,NA,NA,NA,45.0747569985529,30.7147473128863,14.6893652429966,32.8908831987374,31.969820401637,31.6359322353932
"ENSG00000289694.1",NA,NA,NA,NA,NA,NA,NA,NA,2610.77737246882,2746.09037694274,2661.03501132746,2902.41988812273,1854.24958329494,2029.69481026023
"ENSG00000289695.1",NA,NA,NA,NA,NA,NA,NA,NA,0,5.75901512116619,3.38985351761459,3.20886665353535,0,1.6650490650207
"ENSG00000289698.1",NA,NA,NA,NA,NA,NA,NA,NA,1.18617781575139,1.9196717070554,10.1695605528438,1.60443332676768,17.6385216009032,7.49272079259314
"ENSG00000289701.1",NA,NA,NA,NA,NA,NA,NA,NA,17.7926672362709,29.7549114593586,15.8193164155348,36.0997498522727,59.5300104030481,41.6262266255174
"ENSG00000289720.1",NA,NA,NA,NA,NA,NA,NA,NA,81.8462692868462,71.9876890145773,148.023603602504,152.421166042929,237.017634012136,211.461231257629
"ENSG00000289721.1","ENSG00000289721","PYDC5",107181291,"protein_coding","1",158999971,159002751,35.13,16.6064894205195,7.67868682822158,12.4294628979202,3.20886665353535,11.0240760005645,11.6553434551449
"ENSG00000289727.1",NA,NA,NA,NA,NA,NA,NA,NA,2.37235563150279,9.59835853527698,6.77970703522919,4.01108331691919,9.92166840050802,9.99029439012418
"ENSG00000289740.1","ENSG00000289740","TALAM1",109136579,"lncRNA","11",65499312,65507432,39.91,7002.00764638048,3268.24108126181,3354.82503126591,2776.47187197147,2859.64531454642,3271.82141276567
"ENSG00000289747.1",NA,NA,NA,NA,NA,NA,NA,NA,3.55853344725418,3.83934341411079,7.90965820776738,2.40664999015152,16.5361140008467,0
"ENSG00000289754.1",NA,NA,NA,NA,NA,NA,NA,NA,100.825114338868,101.742600473936,71.1869238699065,48.1329998030303,554.511022828393,542.805995196747
"ENSG00000289757.1",NA,NA,NA,NA,NA,NA,NA,NA,1.18617781575139,1.9196717070554,1.1299511725382,0.802216663383839,3.30722280016934,2.49757359753105
"ENSG00000289758.1",NA,NA,NA,NA,NA,NA,NA,NA,13.0479559732653,3.83934341411079,10.1695605528438,14.4398999409091,33.0722280016934,19.148064247738
"ENSG00000289810.1",NA,NA,NA,NA,NA,NA,NA,NA,15.4203116047681,20.1565529240816,3.38985351761459,13.6376832775253,25.3553748012983,28.3058341053518
"ENSG00000289841.1",NA,NA,NA,NA,NA,NA,NA,NA,9.48942252601115,4.79917926763849,2.2599023450764,2.40664999015152,6.61444560033868,5.82767172757244
"ENSG00000289843.1",NA,NA,NA,NA,NA,NA,NA,NA,7.11706689450836,11.5180302423324,16.949267588073,7.21994997045455,14.3312988007338,15.8179661176966
"ENSG00000289851.1",NA,NA,NA,NA,NA,NA,NA,NA,2.37235563150279,1.9196717070554,3.38985351761459,1.60443332676768,5.51203800028224,0
"ENSG00000289858.1",NA,NA,NA,NA,NA,NA,NA,NA,30.8406232095362,22.076224631137,13.5594140704584,16.0443332676768,28.6625976014676,45.7888492880692
"ENSG00000289913.1",NA,NA,NA,NA,NA,NA,NA,NA,18.9788450520223,2.87950756058309,12.4294628979202,12.8354666141414,35.2770432018063,34.1335058329243
"ENSG00000289924.1",NA,NA,NA,NA,NA,NA,NA,NA,4.74471126300557,3.83934341411079,2.2599023450764,2.40664999015152,3.30722280016934,4.99514719506209
"ENSG00000289926.1",NA,NA,NA,NA,NA,NA,NA,NA,17.7926672362709,16.3172095099709,10.1695605528438,7.21994997045455,20.9457444010725,22.4781623777794
"ENSG00000289960.1",NA,NA,NA,NA,NA,NA,NA,NA,0,0.959835853527698,0,0.802216663383839,1.10240760005645,4.16262266255174
"ENSG00000289961.1",NA,NA,NA,NA,NA,NA,NA,NA,3.55853344725418,0.959835853527698,2.2599023450764,3.20886665353535,1.10240760005645,3.33009813004139
"ENSG00000289971.1",NA,NA,NA,NA,NA,NA,NA,NA,2.37235563150279,7.67868682822158,0,2.40664999015152,4.40963040022579,5.82767172757244
"ENSG00000289984.1",NA,NA,NA,NA,NA,NA,NA,NA,11.8617781575139,9.59835853527698,10.1695605528438,12.8354666141414,3.30722280016934,0.832524532510349
"ENSG00000289997.1",NA,NA,NA,NA,NA,NA,NA,NA,2.37235563150279,0,1.1299511725382,0,1.10240760005645,0
"ENSG00000290018.1",NA,NA,NA,NA,NA,NA,NA,NA,120.990137206642,113.260630716268,195.481552849108,147.607866062626,300.95727481541,342.167582861753
"ENSG00000290021.1",NA,NA,NA,NA,NA,NA,NA,NA,0,0.959835853527698,3.38985351761459,0.802216663383839,1.10240760005645,1.6650490650207
"ENSG00000290032.1",NA,NA,NA,NA,NA,NA,NA,NA,17.7926672362709,17.2770453634986,6.77970703522919,7.21994997045455,11.0240760005645,9.15776985761383
"ENSG00000290033.1",NA,NA,NA,NA,NA,NA,NA,NA,7.11706689450836,6.71885097469388,1.1299511725382,2.40664999015152,15.4337064007903,9.15776985761383
"ENSG00000290041.1",NA,NA,NA,NA,NA,NA,NA,NA,10.6756003417625,6.71885097469388,0,4.81329998030303,9.92166840050802,4.99514719506209
"ENSG00000290043.1",NA,NA,NA,NA,NA,NA,NA,NA,34.3991566567904,29.7549114593586,38.4183398662987,31.2864498719697,3.30722280016934,7.49272079259314
"ENSG00000290045.1",NA,NA,NA,NA,NA,NA,NA,NA,21.3512006835251,28.7950756058309,44.0680957289897,22.4620665747475,28.6625976014676,34.9660303654346
"ENSG00000290046.1",NA,NA,NA,NA,NA,NA,NA,NA,27.282089762282,19.196717070554,10.1695605528438,17.6487665944445,1.10240760005645,0
"ENSG00000290082.1",NA,NA,NA,NA,NA,NA,NA,NA,29.6544453937848,38.3934341411079,30.5086816585313,27.2753665550505,46.3011192023708,49.1189474181106
"ENSG00000290085.1",NA,NA,NA,NA,NA,NA,NA,NA,3.55853344725418,4.79917926763849,3.38985351761459,4.81329998030303,16.5361140008467,10.8228189226345
"ENSG00000290091.1",NA,NA,NA,NA,NA,NA,NA,NA,0,0.959835853527698,1.1299511725382,3.20886665353535,6.61444560033868,2.49757359753105
"ENSG00000290114.1",NA,NA,NA,NA,NA,NA,NA,NA,9.48942252601115,11.5180302423324,5.64975586269099,6.41773330707071,14.3312988007338,10.8228189226345
"ENSG00000290117.1",NA,NA,NA,NA,NA,NA,NA,NA,3.55853344725418,2.87950756058309,1.1299511725382,1.60443332676768,3.30722280016934,4.16262266255174
"ENSG00000290121.1",NA,NA,NA,NA,NA,NA,NA,NA,2.37235563150279,0,6.77970703522919,2.40664999015152,1.10240760005645,3.33009813004139
"ENSG00000290146.1",NA,NA,NA,NA,NA,NA,NA,NA,54.5641795245641,39.3532699946356,84.7463379403648,71.3972830411616,205.047813610499,174.830151827173
"ENSG00000290199.1",NA,NA,NA,NA,NA,NA,NA,NA,1.18617781575139,2.87950756058309,0,4.01108331691919,0,0.832524532510349
"ENSG00000290241.1",NA,NA,NA,NA,NA,NA,NA,NA,4.74471126300557,1.9196717070554,0,4.01108331691919,0,3.33009813004139
"ENSG00000290292.10","ENSG00000290292","HOMEZ",57594,"protein_coding","14",23272422,23299796,45.36,224.187607177013,233.240112407231,265.538525546476,220.609582430556,158.746694408128,144.02674412429
"ENSG00000290318.1",NA,NA,NA,NA,NA,NA,NA,NA,676.121354978294,794.744086720934,944.639180241933,758.094746897728,57.3251952029352,71.59710979589
"ENSG00000290357.1",NA,NA,NA,NA,NA,NA,NA,NA,17.7926672362709,8.63852268174928,11.299511725382,20.8576332479798,15.4337064007903,11.6553434551449
"ENSG00000290374.1","ENSG00000290374","FAM86EP",348926,"lncRNA","4",3941760,3955432,53.02,28.4682675780334,10.5581943888047,11.299511725382,14.4398999409091,18.7409292009596,28.3058341053518
"ENSG00000290376.1",NA,NA,NA,NA,NA,NA,NA,NA,15.4203116047681,34.5540907269971,29.3787304859931,19.2531999212121,26.4577824013547,34.1335058329243
"ENSG00000290382.1","ENSG00000290382","ZNF876P",642280,"lncRNA","4",212610,255985,38.73,11.8617781575139,17.2770453634986,11.299511725382,4.81329998030303,4.40963040022579,9.15776985761383
"ENSG00000290385.1",NA,NA,NA,NA,NA,NA,NA,NA,9.48942252601115,5.75901512116619,6.77970703522919,1.60443332676768,20.9457444010725,38.296128495476
"ENSG00000290386.1",NA,NA,NA,NA,NA,NA,NA,NA,209.953473387997,212.123723629621,207.911015747028,182.905399251515,223.788742811459,250.589884285615
"ENSG00000290387.1","ENSG00000290387","SORD2P",653381,"lncRNA","15",44825747,44884694,44.76,174.368138915455,163.172095099709,140.113945394737,146.003432735859,173.077993208862,155.682087579435
"ENSG00000290394.1","ENSG00000290394","PKD1P6-NPIPP1",105369154,"lncRNA","16",15104312,15154794,55.04,65.2397798663266,40.3131058481633,83.6163867678266,51.3418664565657,62.8372332032175,59.9417663407451
"ENSG00000290396.1",NA,NA,NA,NA,NA,NA,NA,NA,109.128359049128,106.541779741574,59.8874121445245,93.8593496159091,145.517803207451,95.7403212386901
"ENSG00000290399.1",NA,NA,NA,NA,NA,NA,NA,NA,123.362492838145,108.46145144863,193.221650504032,133.167966121717,87.0902004044593,113.223336421407
"ENSG00000290414.1",NA,NA,NA,NA,NA,NA,NA,NA,2.37235563150279,6.71885097469388,0,0.802216663383839,2.20481520011289,4.16262266255174
"ENSG00000290425.1","ENSG00000290425","PI4KAP1",728233,"lncRNA","22",18533646,18577968,55.83,111.500714680631,86.3852268174928,110.735214908743,102.683732913131,102.52390680525,103.233042031283
"ENSG00000290439.1","ENSG00000290439","HSD17B7P2",158160,"lncRNA","10",38356380,38378505,39.3,18.9788450520223,16.3172095099709,22.599023450764,17.6487665944445,24.2529672012418,24.1432114428001
"ENSG00000290450.1",NA,NA,NA,NA,NA,NA,NA,NA,186.229917072969,201.565529240816,211.300869264643,272.753665550505,165.361140008467,196.475789672442
"ENSG00000290453.1",NA,NA,NA,NA,NA,NA,NA,NA,17.7926672362709,5.75901512116619,5.64975586269099,1.60443332676768,18.7409292009596,16.650490650207
"ENSG00000290459.1",NA,NA,NA,NA,NA,NA,NA,NA,10.6756003417625,8.63852268174928,15.8193164155348,8.02216663383839,14.3312988007338,15.8179661176966
"ENSG00000290474.1","ENSG00000290474","GUSBP2",387036,"lncRNA","6",26871484,26956554,39.56,3.55853344725418,2.87950756058309,5.64975586269099,0,11.0240760005645,7.49272079259314
"ENSG00000290476.1",NA,NA,NA,NA,NA,NA,NA,NA,1.18617781575139,1.9196717070554,2.2599023450764,3.20886665353535,3.30722280016934,1.6650490650207
"ENSG00000290535.1",NA,NA,NA,NA,NA,NA,NA,NA,21.3512006835251,28.7950756058309,20.3391211056876,21.6598499113636,17.6385216009032,13.3203925201656
"ENSG00000290537.1",NA,NA,NA,NA,NA,NA,NA,NA,9.48942252601115,6.71885097469388,10.1695605528438,4.01108331691919,11.0240760005645,35.798554897945
"ENSG00000290538.1",NA,NA,NA,NA,NA,NA,NA,NA,0,2.87950756058309,1.1299511725382,3.20886665353535,0,3.33009813004139
"ENSG00000290541.1","ENSG00000290541","CYP4F29P",54055,"lncRNA","21",13843133,13848364,50.65,2.37235563150279,3.83934341411079,4.51980469015279,3.20886665353535,2.20481520011289,9.15776985761383
"ENSG00000290548.1",NA,NA,NA,NA,NA,NA,NA,NA,26.0959119465307,22.076224631137,31.6386328310695,27.2753665550505,18.7409292009596,34.9660303654346
"ENSG00000290555.1","ENSG00000290555","LINC00680",106660612,"lncRNA","6",57946074,57961501,45.68,53.3780017088127,47.0319568228572,15.8193164155348,28.8797998818182,93.704646004798,84.9175023160555
"ENSG00000290556.1",NA,NA,NA,NA,NA,NA,NA,NA,3.55853344725418,4.79917926763849,1.1299511725382,2.40664999015152,6.61444560033868,3.33009813004139
"ENSG00000290560.1",NA,NA,NA,NA,NA,NA,NA,NA,4.74471126300557,3.83934341411079,10.1695605528438,0,4.40963040022579,6.66019626008279
"ENSG00000290569.1",NA,NA,NA,NA,NA,NA,NA,NA,13.0479559732653,7.67868682822158,7.90965820776738,8.82438329722223,15.4337064007903,19.9805887802484
"ENSG00000290578.1",NA,NA,NA,NA,NA,NA,NA,NA,20.1650228677737,26.8754038987755,14.6893652429966,19.2531999212121,11.0240760005645,11.6553434551449
"ENSG00000290600.1",NA,NA,NA,NA,NA,NA,NA,NA,77.1015580238406,66.2286738934111,36.1584375212223,40.1108331691919,90.3974232046287,91.5776985761383
"ENSG00000290616.1",NA,NA,NA,NA,NA,NA,NA,NA,0,0.959835853527698,0,0.802216663383839,2.20481520011289,1.6650490650207
