"Row.names","ensembl_gene_id","external_gene_name","entrezgene_id","gene_biotype","chromosome_name","start_position","end_position","percentage_gene_gc_content","ENU_A","CTL_A","C1E_A","ENU_B","CTL_B","C1E_B","ENU_C","CTL_C","C1E_C"
"ENSG00000183530.14","ENSG00000183530","PRR14L",253143,"protein_coding","22",31676256,31750140,45.25,1079.14875293453,1108.9880815413,1032.21370088342,913.091441909926,1018.31346496056,945.730070155749,816.217735158672,821.322032643027,848.61113795392
"ENSG00000183569.18","ENSG00000183569","SERHL2",253190,"protein_coding","22",42553617,42574382,54.45,31.7038051709579,35.4561020741446,33.038847845929,52.2098029046336,23.8346170168332,18.0139060982047,28.3803106800651,42.6882553348766,70.2355859066049
"ENSG00000183570.17","ENSG00000183570","PCBP3",54039,"protein_coding","21",45643694,45942454,46.92,754.79443849319,771.170220112644,259.30489673017,1147.45544605961,1044.61373201362,453.349970138153,266.774920392612,295.402726917346,121.466248567893
"ENSG00000183576.13","ENSG00000183576","SETD3",84193,"protein_coding","14",99397748,99480889,42.67,885.267790542901,963.224106347594,809.952360828987,888.726867221097,881.058946277422,829.640453078429,710.64297942883,779.487542414847,874.226469284564
"ENSG00000183578.8","ENSG00000183578","TNFAIP8L3",388121,"protein_coding","15",51056598,51105276,44.72,73.1626273175952,107.353197946715,57.0671008247865,124.143309128795,99.4478847943732,85.0656676859668,31.7859479616729,46.9570808683643,22.3101272879804
"ENSG00000183579.16","ENSG00000183579","ZNRF3",84133,"protein_coding","22",28883572,29057488,45.29,97.5501697567936,77.8064462182617,58.0682780322389,85.8561203320642,73.9695010867238,87.0672128079895,96.4930563122213,106.720638337192,118.161044525229
"ENSG00000183580.10","ENSG00000183580","FBXL7",23194,"protein_coding","5",15500180,15939795,39.82,329.231822929178,260.011415210393,430.50619920453,281.932935685022,319.712621363729,365.281984769152,347.375002723997,309.916733731204,548.663871082184
"ENSG00000183597.16","ENSG00000183597","TANGO2",128989,"protein_coding","22",20017014,20067164,54.68,387.761924783254,413.654524198353,281.330795294123,449.004304979849,461.076556773912,361.278894525106,334.887666024768,309.916733731204,342.088618415699
"ENSG00000183604.17","ENSG00000183604","SMG1P5",NA,"transcribed_unprocessed_pseudogene","16",30267553,30335054,40.48,48.7750848783968,38.4107772469899,87.1024170483583,0,57.531834178563,26.0200865862957,23.8394609712547,29.0280136277161,71.0618869172708
"ENSG00000183605.17","ENSG00000183605","SFXN4",119559,"protein_coding","10",119140767,119165714,47.86,87.7951527811142,69.9273124240073,82.0965310110964,90.4969917013649,86.2977512678445,75.0579420758531,123.738154565084,129.772296218025,122.292549578559
"ENSG00000183615.6","ENSG00000183615","FAM167B",84734,"protein_coding","1",32247222,32248856,60.18,25.6069195611583,11.8187006913815,15.0176581117859,24.364574688829,27.9440337438734,15.0115884151706,13.6225491264312,7.6838859602778,8.2630101066594
"ENSG00000183617.5","ENSG00000183617","MRPL54",116541,"protein_coding","19",3762682,3768575,56.41,268.262966831182,320.089810391583,238.28017537367,270.33075726177,285.193520856591,332.256490255776,401.865199229722,337.237217145525,285.900149690415
"ENSG00000183621.15","ENSG00000183621","ZNF438",220929,"protein_coding","10",30820207,31031937,39.39,84.1370214152344,76.8215544939799,127.149505346454,112.541130705544,119.173085084166,127.098115248445,98.7634811666265,81.9614502429632,97.5035192585809
"ENSG00000183624.14","ENSG00000183624","HMCES",56941,"protein_coding","3",129278828,129306186,44.53,410.930090100493,390.01712281559,366.430857927576,288.894242738973,397.791539177493,405.312887209607,462.03145787146,385.048063120587,491.649101346234
"ENSG00000183628.14","ENSG00000183628","DGCR6",8214,"protein_coding","22",18906028,18914238,59.31,24.3875424391984,13.7884841399451,12.0141264894287,35.9667531120809,29.5878004346895,10.0077256101137,14.7577615536338,9.39141617367286,7.43670909599346
"ENSG00000183644.14","ENSG00000183644","HOATZ",399949,"protein_coding","11",111514778,111537043,36.93,20.7294110733186,20.6827262099177,19.0223669415955,29.0054460581298,48.4911173790745,18.0139060982047,10.2169118448234,12.806476600463,11.5682141493232
"ENSG00000183647.11","ENSG00000183647","ZNF530",348327,"protein_coding","19",57599885,57612722,46.12,36.5813136587976,52.199261386935,40.0470882980958,34.8065352697557,27.1221503984654,49.0378554895573,19.2986112624443,30.7355438411112,57.0147697359498
"ENSG00000183648.11","ENSG00000183648","NDUFB1",4707,"protein_coding","14",92116122,92121917,44.2,221.926636196705,195.993453132077,141.165986250788,163.590715767852,203.005186315787,168.129790249911,206.608661750874,216.002571994476,138.818569791878
"ENSG00000183655.13","ENSG00000183655","KLHL25",64410,"protein_coding","15",85759326,85794925,53.56,134.131483415591,102.428739325307,113.133024442121,87.0163381743893,150.404652209672,154.118974395752,105.574755729842,90.4991013099385,195.833339527828
"ENSG00000183665.5","ENSG00000183665","TRMT12",55039,"protein_coding","8",124450820,124462150,43.63,137.789614781471,94.5496055310522,109.128315612311,81.2152489627634,100.269768139781,143.110476224626,144.171978254731,141.72500771179,148.734181919869
"ENSG00000183666.20","ENSG00000183666","GUSBP1",NA,"transcribed_unprocessed_pseudogene","5",21459560,21501826,46.3,1.21937712195992,0,0,10.4419605809267,0,0,5.67606213601302,4.26882553348766,0
"ENSG00000183668.18","ENSG00000183668","PSG9",5678,"protein_coding","19",43211791,43269530,42.07,75.601381561515,73.8668793211345,4.00470882980958,95.1378630706657,78.0789178137641,11.0084981711251,9.08169941762083,10.2451812803704,36.3572444693014
"ENSG00000183671.13","ENSG00000183671","CMKLR2",2825,"protein_coding","2",206175316,206218047,42.8,10.9743940976393,2.95467517284538,3.00353162235718,6.96130705395115,5.7531834178563,0,64.7071083505484,65.73991321571,16.5260202133188
"ENSG00000183682.8","ENSG00000183682","BMP8A",353500,"protein_coding","1",39491636,39529869,54.76,12.1937712195992,0,1.00117720745239,2.32043568465038,8.21883345408043,1.00077256101137,14.7577615536338,13.6602417071605,14.047117181321
"ENSG00000183684.8","ENSG00000183684","ALYREF",10189,"protein_coding","17",81887835,81891586,57.54,593.836658394481,574.191875256286,470.553287502625,421.159076764044,655.862909635618,591.456583557722,900.223454771665,813.638146682749,1189.04715434829
"ENSG00000183688.4","ENSG00000183688","RFLNB",359845,"protein_coding","17",439978,445939,48.81,2753.3535413855,2956.64495629394,2219.60986892196,3315.9025933654,3082.88442862557,3269.52395682416,1346.36193866229,1421.51890265139,2286.37489651266
"ENSG00000183691.6","ENSG00000183691","NOG",9241,"protein_coding","17",56593699,56595611,59.17,784.059489420228,768.215544939799,250.294301863099,474.529097511003,477.514223682073,572.441904898506,133.955066409907,198.073504753828,523.04853975154
"ENSG00000183696.14","ENSG00000183696","UPP1",7378,"protein_coding","7",48088628,48108736,48.3,149.98338600107,121.141682086661,118.138910479383,89.3367738590397,124.926268502022,197.152194519241,136.225491264312,154.531484312253,142.123773834542
"ENSG00000183718.6","ENSG00000183718","TRIM52",84851,"protein_coding","5",181254077,181261150,43.81,107.305186732473,102.428739325307,130.153036968811,102.099170124617,138.898285373959,111.085754272263,164.605801944378,153.677719205556,65.2777798426092
"ENSG00000183722.9","ENSG00000183722","LHFPL6",10186,"protein_coding","13",39209116,39603528,39.07,2029.04353094131,2217.9761630826,1041.22429575049,2240.38065352994,2351.40825121241,1648.27240798573,1526.8607145875,1813.39708662556,865.137158167239
"ENSG00000183723.13","ENSG00000183723","CMTM4",146223,"protein_coding","16",66614750,66696743,45.28,1453.49752937622,1328.61893605614,722.849943780629,1322.64834025072,1222.96241796717,697.538475024928,650.476720787092,696.672327065187,706.487364119379
"ENSG00000183726.11","ENSG00000183726","TMEM50A",23585,"protein_coding","1",25338317,25362361,41.71,1949.78401801391,1996.3755251192,1510.77640604566,2185.85041494066,2247.02906634559,1709.31953420743,2248.85581828836,2186.49243825238,1258.45643924423
"ENSG00000183735.11","ENSG00000183735","TBK1",29110,"protein_coding","12",64452090,64502114,37.75,490.189603027888,545.630015252113,542.638046439198,545.30238589284,538.333591242268,465.359240870289,529.008991076413,607.880755968643,465.207469004924
"ENSG00000183741.12","ENSG00000183741","CBX6",23466,"protein_coding","22",38861422,38872249,58.27,1991.24284016055,1774.77488715579,1296.52448365085,1814.5807053966,1816.36219335177,1896.46400311655,2201.17689634585,2037.08354458031,1931.0654619263
"ENSG00000183751.16","ENSG00000183751","TBL3",10607,"protein_coding","16",1972053,1982929,64.29,721.871256200272,686.46953182441,617.726336998128,670.605912863961,768.46092795652,753.581738441565,619.825985252622,515.67412444531,941.983152159171
"ENSG00000183762.13","ENSG00000183762","KREMEN1",83999,"protein_coding","22",29073035,29168333,45.51,370.690645075815,378.198422124209,1428.67987503457,248.286618257591,187.389402753034,1394.07617748884,578.958337873328,561.777440206977,493.301703367566
"ENSG00000183763.9","ENSG00000183763","TRAIP",10293,"protein_coding","3",49828601,49856574,49.84,29.2650509270381,30.5316434527356,52.0612147875245,29.0054460581298,26.3002670530574,42.0324475624777,34.0563728160781,51.225906401852,130.555559685218
"ENSG00000183765.23","ENSG00000183765","CHEK2",11200,"protein_coding","22",28687743,28742422,43.89,93.8920383909138,154.628000712242,175.206011304169,153.148755186925,147.939002173448,173.133653054968,126.008579419489,146.847598351976,161.954998090524
"ENSG00000183775.11","ENSG00000183775","KCTD16",57528,"protein_coding","5",144170873,144485686,37.85,510.919014101206,485.551620070924,180.211897341431,430.440819502646,403.544722595349,205.158375007332,332.617241170363,437.127734629137,115.682141493232
"ENSG00000183779.7","ENSG00000183779","ZNF703",80139,"protein_coding","8",37695782,37700019,65.95,4248.30989290836,5049.53987039275,2124.49803421398,5403.13449170842,5124.44265861915,4105.16904526866,1758.44404973683,1650.32795124633,3690.26031363409
"ENSG00000183780.13","ENSG00000183780","SLC35F3",148641,"protein_coding","1",233904676,234324511,42.38,90.233907025034,62.048178629753,104.122429575049,38.2871887967313,35.3409838525458,54.0417182946142,27.2450982528625,17.0753021339507,1.65260202133188
"ENSG00000183793.14","ENSG00000183793","NPIPA5",100288332,"protein_coding","16",15363628,15381047,45.79,79.2595129273948,54.1690448354986,56.0659236173341,47.5689315353328,104.379184866821,75.0579420758531,208.879086605279,258.690827329352,67.7566828746071
"ENSG00000183798.5","ENSG00000183798","EMILIN3",90187,"protein_coding","20",41359962,41366818,62.58,13.4131483415591,4.92445862140897,32.0376706384766,16.2430497925527,15.6157835627528,30.0231768303412,0,0.853765106697533,7.43670909599346
"ENSG00000183807.8","ENSG00000183807","FAM162B",221303,"protein_coding","6",116752197,116765719,37.88,69.5044959517154,87.6553634610796,94.1106575005251,104.419605809267,72.3257343959077,96.0741658570919,32.9211603888755,23.9054229875309,117.334743514563
"ENSG00000183808.12","ENSG00000183808","RBM12B",389677,"protein_coding","8",93728155,93741017,38.14,451.16953512517,482.596944898079,501.58978093365,397.954719917541,397.791539177493,420.324475624777,420.028598064963,520.796715085495,358.614638629018
"ENSG00000183814.16","ENSG00000183814","LIN9",286826,"protein_coding","1",226231149,226309869,39.7,56.0913476101563,40.3805606955535,80.0941765961916,30.165663900455,51.7786507607067,97.0749384181033,53.3549840785224,54.6409668286421,95.0246162265831
"ENSG00000183826.18","ENSG00000183826","BTBD9",114781,"protein_coding","6",38168451,38640148,40.63,493.847734393767,468.808460758134,339.399073326362,516.29693983471,488.198707172377,440.339926845005,491.546980978727,437.981499735834,423.892418471627
"ENSG00000183828.15","ENSG00000183828","NUDT14",256281,"protein_coding","14",105172938,105181323,64.58,73.1626273175952,43.3352358683989,17.0200125266907,31.3258817427802,45.2035839974423,41.0316750014663,61.3014710689406,34.1506042679013,61.9725757999455
"ENSG00000183840.7","ENSG00000183840","GPR39",2863,"protein_coding","2",132416805,132646582,42.9,92.6726612689539,100.458955876743,62.0729868620485,58.0108921162596,110.132368284678,60.0463536606824,115.791667574666,155.385249418951,94.1983152159171
"ENSG00000183850.14","ENSG00000183850","ZNF730",100129543,"protein_coding","19",23075210,23147221,41.52,8.53563985371944,6.89424206997255,11.0129492819763,4.64087136930076,4.93130007244826,3.00231768303412,4.54084970881041,7.6838859602778,8.2630101066594
"ENSG00000183853.18","ENSG00000183853","KIRREL1",55243,"protein_coding","1",157993273,158100262,49.16,7852.78866542188,8054.44452117651,6422.55178580711,6716.50108922053,7650.91206240347,7228.58020818516,5781.63689174286,6759.25834972437,6031.17107685069
"ENSG00000183856.11","ENSG00000183856","IQGAP3",128239,"protein_coding","1",156525405,156572604,50.86,212.171619221026,193.038777959232,359.42261747541,278.452282158046,254.783837076493,472.364648797369,396.189137093709,554.947319353396,994.040115831126
"ENSG00000183864.5","ENSG00000183864","TOB2",10766,"protein_coding","22",41433494,41446801,51.16,1774.19371245168,1676.28571472761,1865.19313748381,1858.66898340496,1749.78964237372,1948.50417628915,1109.10254137694,1252.47341152528,1727.79541330248
"ENSG00000183873.18","ENSG00000183873","SCN5A",6331,"protein_coding","3",38548057,38649743,50.96,171.932174196349,171.371160025032,109.128315612311,317.899688797102,235.0586367867,132.101978053501,49.9493467969146,87.0840408831483,190.049232453166
"ENSG00000183876.9","ENSG00000183876","ARSI",340075,"protein_coding","5",150296343,150339307,48.17,381.665039173455,265.920765556084,896.053600669893,148.507883817624,164.376669081609,516.398641481869,272.450982528625,266.37471328963,374.314357831671
"ENSG00000183889.12",NA,NA,NA,NA,NA,NA,NA,NA,89.0145299030741,283.648816593156,260.306073937623,233.203786307363,178.348685953545,268.207046351048,275.856619810233,324.430740545062,85.9353051092577
"ENSG00000183891.6","ENSG00000183891","TTC32",130502,"protein_coding","2",19896631,19901983,39.38,13.4131483415591,7.87913379425435,12.0141264894287,11.6021784232519,23.0127336714252,12.0092707321365,12.4873366992286,15.3677719205556,2.47890303199782
"ENSG00000183935.5","ENSG00000183935","HTR7P1",NA,"transcribed_processed_pseudogene","12",13001499,13002834,55.24,160.957780098709,144.779083469424,180.211897341431,107.900259336243,151.22653555508,161.124382322831,220.231210877305,199.781034967223,218.969767826474
"ENSG00000183943.6","ENSG00000183943","PRKX",5613,"protein_coding","X",3604340,3713649,45.75,397.516941758934,340.772536601501,365.429680720124,401.435373444516,411.763556049429,304.234858547458,230.448122722129,302.232847770927,343.741220437031
"ENSG00000183955.14","ENSG00000183955","KMT5A",387893,"protein_coding","12",123384132,123409353,51.49,624.321086443479,584.040792499103,634.746349524818,626.517634855603,637.781476036641,581.448857947608,620.961197679824,719.72398494602,801.511980345962
"ENSG00000183963.19","ENSG00000183963","SMTN",6525,"protein_coding","22",31064105,31104757,54.79,1657.13350874353,1543.32533194957,1440.694001524,1273.91919087306,1404.59863730234,1848.42692018801,1581.35091109323,1478.72116480013,3201.09011531985
"ENSG00000183971.10","ENSG00000183971","NPW",283869,"protein_coding","16",2009926,2020755,55.12,39.0200679027174,82.7309048396706,47.0553287502626,20.8839211618534,38.628517234178,71.0548518318076,13.6225491264312,10.2451812803704,47.9254586186245
"ENSG00000183978.8","ENSG00000183978","COA3",28958,"protein_coding","17",42795147,42798704,54.78,395.078187515014,372.289071778518,455.53562939084,422.31929460637,373.135038815251,418.322930502754,371.214463695251,332.968391612038,389.187776023658
"ENSG00000183979.8","ENSG00000183979","NPB",256933,"protein_coding","17",81900745,81902905,65.62,28.0456738050781,37.4258855227081,28.0329618086671,24.364574688829,18.0814335989769,61.0471262216938,19.2986112624443,3.41506042679013,36.3572444693014
