"variant_type","bin","obs.mut","sim.mut","log2fc","pvalue","pvalue.adj",sample
"snv noncoding transcript exon","(35.7,59.4]",0,0.000614248411000297,-0.000881015559391307,0.0538022242260295,0.408776675683799,MMEB9_E1
"snv noncoding transcript exon","(59.4,99]",0,0,0,1,1,MMEB9_E1
"snv noncoding transcript intron","[0,1]",0.178053830227743,0.188870248572428,-0.0131432204177722,0.235447349964933,0.515479410880673,MMEB9_E1
"snv noncoding transcript intron","(1,1.67]",0.119047619047619,0.109973107638415,0.0117788566873147,0.222322412583909,0.515479410880673,MMEB9_E1
"snv noncoding transcript intron","(1.67,2.78]",0.152691511387164,0.161549440812752,-0.0110038433521074,0.309287646528404,0.515479410880673,MMEB9_E1
"snv noncoding transcript intron","(2.78,4.63]",0.223084886128364,0.200398560772081,0.0270543144563715,0.0155295060615169,0.0776475303075844,MMEB9_E1
"snv noncoding transcript intron","(4.63,7.71]",0.17184265010352,0.181618237008618,-0.0119439030869079,0.275623685001503,0.515479410880673,MMEB9_E1
"snv noncoding transcript intron","(7.71,12.8]",0.109730848861284,0.11219385130202,-0.00316612059645115,0.738503155996393,0.923128944995491,MMEB9_E1
"snv noncoding transcript intron","(12.8,21.4]",0.0455486542443064,0.0448590416897148,0.000967328624638793,0.89029155395251,0.989212837725011,MMEB9_E1
"snv noncoding transcript intron","(21.4,35.7]",0,0.000532139653713382,-0.000767300805708025,0.623083859332732,0.89011979904676,MMEB9_E1
"snv noncoding transcript intron","(35.7,59.4]",0,5.3725502587763e-06,-7.74880889647733e-06,0.00971846508365895,0.0776475303075844,MMEB9_E1
"snv noncoding transcript intron","(59.4,99]",0,0,0,1,1,MMEB9_E1
"snv noncoding upstream gene","[0,1]",0.179170344218888,0.175826600832211,0.00416397750980292,0.767558360885683,0.852842623206314,MMEB9_E1
"snv noncoding upstream gene","(1,1.67]",0.0794351279788173,0.0928266363015267,-0.0177425918346802,0.117823865344154,0.416457936746485,MMEB9_E1
"snv noncoding upstream gene","(1.67,2.78]",0.145631067961165,0.141946448685878,0.00470803963422463,0.72607955114718,0.852842623206314,MMEB9_E1
"snv noncoding upstream gene","(2.78,4.63]",0.18270079435128,0.191308154653472,-0.0103908359948375,0.461176234846208,0.852842623206314,MMEB9_E1
"snv noncoding upstream gene","(4.63,7.71]",0.204766107678729,0.198047905828721,0.00813946571160603,0.576294960424807,0.852842623206314,MMEB9_E1
"snv noncoding upstream gene","(7.71,12.8]",0.141218005295675,0.144871086126105,-0.00455003229914534,0.722873459573189,0.852842623206314,MMEB9_E1
"snv noncoding upstream gene","(12.8,21.4]",0.060017652250662,0.0499906540392898,0.0137393325518583,0.124937381023945,0.416457936746485,MMEB9_E1
"snv noncoding upstream gene","(21.4,35.7]",0.00706090026478376,0.00502926800983784,0.00291657291806971,0.359583208095381,0.852842623206314,MMEB9_E1
"snv noncoding upstream gene","(35.7,59.4]",0,0.000152885851234518,-0.000220450654282736,1,1,MMEB9_E1
"snv noncoding upstream gene","(59.4,99]",0,3.59671725095478e-07,-5.18663690681536e-07,0.000400761446748823,0.00400761446748823,MMEB9_E1
"undefined","[0,1]",0,0.0951807228915663,-0.096189972371743,1,1,MMEB9_E1
"undefined","(1,1.67]",0,0.0558232931726908,-0.0563009939799583,0.0586345381526104,0.293172690763052,MMEB9_E1
"undefined","(1.67,2.78]",0,0.133601070950469,-0.134758584346038,1,1,MMEB9_E1
"undefined","(2.78,4.63]",0,0.181392235609103,-0.183436907646741,0.999196787148594,1,MMEB9_E1
"undefined","(4.63,7.71]",0,0.160240963855422,-0.161810552222158,0.169477911646586,0.552208835341365,MMEB9_E1
"undefined","(7.71,12.8]",0,0.138688085676037,-0.140184196797575,1,1,MMEB9_E1
"undefined","(12.8,21.4]",0,0.210709504685408,-0.212549447805646,0.220883534136546,0.552208835341365,MMEB9_E1
"undefined","(21.4,35.7]",1,0.0243641231593039,0.975433765059662,0.0232931726907631,0.232931726907631,MMEB9_E1
"undefined","(35.7,59.4]",0,0,0,1,1,MMEB9_E1
"undefined","(59.4,99]",0,0,0,1,1,MMEB9_E1
"snv coding","[0,1]",0.134328358208955,0.0594581336517059,0.0989331849003892,0.0052,0.026,MMEB9_E2
"snv coding","(1,1.67]",0.0447761194029851,0.0118957848773181,0.046230152536194,0.0133,0.0443333333333333,MMEB9_E2
"snv coding","(1.67,2.78]",0,0.013766489296802,-0.0196150592663281,0.43,0.5375,MMEB9_E2
"snv coding","(2.78,4.63]",0.0149253731343284,0.0191832385615544,-0.00588435674118484,0.86,0.86,MMEB9_E2
"snv coding","(4.63,7.71]",0.0298507462686567,0.0431922566180615,-0.0182571500985348,0.5457,0.606333333333333,MMEB9_E2
"snv coding","(7.71,12.8]",0.223880597014925,0.166105413529177,0.0706431965372691,0.1625,0.325,MMEB9_E2
"snv coding","(12.8,21.4]",0.134328358208955,0.180698932632819,-0.0569033922074773,0.2613,0.393285714285714,MMEB9_E2
"snv coding","(21.4,35.7]",0.417910447761194,0.476089522816283,-0.0570308731261557,0.2753,0.393285714285714,MMEB9_E2
"snv coding","(35.7,59.4]",0,0.0295786060879043,-0.0418207007834954,0.0678,0.1695,MMEB9_E2
"snv coding","(59.4,99]",0,3.16219283743074e-05,-4.53630580840804e-05,0.0028,0.026,MMEB9_E2
"snv noncoding 3prime UTR","[0,1]",0.173076923076923,0.109421402536938,0.0814433122064585,0.1259,0.419666666666667,MMEB9_E2
"snv noncoding 3prime UTR","(1,1.67]",0.0576923076923077,0.067594191070157,-0.0127728066658236,0.755,0.936888888888889,MMEB9_E2
"snv noncoding 3prime UTR","(1.67,2.78]",0.115384615384615,0.107099406508879,0.0117281844537855,0.8432,0.936888888888889,MMEB9_E2
"snv noncoding 3prime UTR","(2.78,4.63]",0.173076923076923,0.163302390300579,0.0133101288597758,0.8378,0.936888888888889,MMEB9_E2
"snv noncoding 3prime UTR","(4.63,7.71]",0.211538461538462,0.198871769108176,0.0165347257687154,0.8131,0.936888888888889,MMEB9_E2
"snv noncoding 3prime UTR","(7.71,12.8]",0.211538461538462,0.180181381838611,0.0391127256086503,0.5322,0.936888888888889,MMEB9_E2
"snv noncoding 3prime UTR","(12.8,21.4]",0.0576923076923077,0.169311256004082,-0.143476293923187,0.0156,0.078,MMEB9_E2
"snv noncoding 3prime UTR","(21.4,35.7]",0,0.00402317372920119,-0.00574424950304399,0.2151,0.53775,MMEB9_E2
"snv noncoding 3prime UTR","(35.7,59.4]",0,0.000195028903376965,-0.000278976321125959,0.0116,0.078,MMEB9_E2
"snv noncoding 3prime UTR","(59.4,99]",0,0,0,1,1,MMEB9_E2
"snv noncoding 5prime UTR","[0,1]",0.125,0.0277006823598658,0.132422660067625,0.0591,0.2955,MMEB9_E2
"snv noncoding 5prime UTR","(1,1.67]",0,0.0167618000570794,-0.0228129414781411,1,1,MMEB9_E2
"snv noncoding 5prime UTR","(1.67,2.78]",0,0.0265762440089599,-0.0359470866732086,0.9982,1,MMEB9_E2
"snv noncoding 5prime UTR","(2.78,4.63]",0,0.0599763039227789,-0.0801986076342725,0.2098,0.4196,MMEB9_E2
"snv noncoding 5prime UTR","(4.63,7.71]",0.25,0.154072864931934,0.123039447363331,0.4084,0.680666666666667,MMEB9_E2
"snv noncoding 5prime UTR","(7.71,12.8]",0.375,0.362234468661172,0.0236503009254127,0.9205,1,MMEB9_E2
"snv noncoding 5prime UTR","(12.8,21.4]",0.125,0.311553375520024,-0.211189935279002,0.1809,0.4196,MMEB9_E2
"snv noncoding 5prime UTR","(21.4,35.7]",0.125,0.0399265320330311,0.116152155839831,0.1222,0.407333333333333,MMEB9_E2
"snv noncoding 5prime UTR","(35.7,59.4]",0,0.00119772850515498,-0.00163103953125707,0.0116,0.116,MMEB9_E2
"snv noncoding 5prime UTR","(59.4,99]",0,0,0,1,1,MMEB9_E2
"snv noncoding downstream gene","[0,1]",0.187250996015936,0.196758814265365,-0.0113537502348934,0.584,1,MMEB9_E2
"snv noncoding downstream gene","(1,1.67]",0.0956175298804781,0.101380750718926,-0.00746553349847845,0.6554,1,MMEB9_E2
"snv noncoding downstream gene","(1.67,2.78]",0.151394422310757,0.151886141779287,-0.000478133558308751,0.9745,1,MMEB9_E2
"snv noncoding downstream gene","(2.78,4.63]",0.225099601593625,0.192842488105637,0.038649109013892,0.0676,0.476666666666667,MMEB9_E2
"snv noncoding downstream gene","(4.63,7.71]",0.185258964143426,0.185034441372415,0.00042110714117551,0.9898,1,MMEB9_E2
"snv noncoding downstream gene","(7.71,12.8]",0.119521912350598,0.123059045768639,-0.00443054378033395,0.8087,1,MMEB9_E2
"snv noncoding downstream gene","(12.8,21.4]",0.0298804780876494,0.043050586416147,-0.0182773260492855,0.143,0.476666666666667,MMEB9_E2
"snv noncoding downstream gene","(21.4,35.7]",0.00597609561752988,0.00573648814276648,0.000351490603437678,0.854,1,MMEB9_E2
"snv noncoding downstream gene","(35.7,59.4]",0,0.000251243430817995,-0.000362065244922449,0.1203,0.476666666666667,MMEB9_E2
"snv noncoding downstream gene","(59.4,99]",0,0,0,1,1,MMEB9_E2
"snv noncoding intergenic","[0,1]",0.25281954887218,0.230414885173432,0.026068015221589,0.0084,0.042,MMEB9_E2
"snv noncoding intergenic","(1,1.67]",0.115601503759398,0.12128611525816,-0.00730838014537635,0.3825,0.780166666666667,MMEB9_E2
"snv noncoding intergenic","(1.67,2.78]",0.164473684210526,0.167319450749032,-0.0034914862549998,0.7,1,MMEB9_E2
"snv noncoding intergenic","(2.78,4.63]",0.18515037593985,0.185358078293118,-0.000221630806811542,0.9811,1,MMEB9_E2
"snv noncoding intergenic","(4.63,7.71]",0.153195488721805,0.158467905336872,-0.00655194318677387,0.4681,0.780166666666667,MMEB9_E2
"snv noncoding intergenic","(7.71,12.8]",0.104323308270677,0.0992635781977165,0.00664661674841114,0.397,0.780166666666667,MMEB9_E2
"snv noncoding intergenic","(12.8,21.4]",0.0234962406015038,0.035945103566873,-0.0174322840553072,0.0012,0.012,MMEB9_E2
"snv noncoding intergenic","(21.4,35.7]",0.00093984962406015,0.00194488342479617,-0.00144730829329098,0.258,0.780166666666667,MMEB9_E2
"snv noncoding intergenic","(35.7,59.4]",0,0,0,1,1,MMEB9_E2
"snv noncoding intergenic","(59.4,99]",0,0,0,1,1,MMEB9_E2
"snv noncoding intron","[0,1]",0.188202247191011,0.184481327239635,0.00454926908837195,0.5889,1,MMEB9_E2
"snv noncoding intron","(1,1.67]",0.10252808988764,0.101967732048262,0.000750922755267433,0.9178,1,MMEB9_E2
"snv noncoding intron","(1.67,2.78]",0.155547752808989,0.152678520130346,0.00360940862194775,0.661,1,MMEB9_E2
"snv noncoding intron","(2.78,4.63]",0.197682584269663,0.198599642476906,-0.00107901893847889,0.8941,1,MMEB9_E2
"snv noncoding intron","(4.63,7.71]",0.194171348314607,0.193960214087008,0.000280093720606047,0.9761,1,MMEB9_E2
"snv noncoding intron","(7.71,12.8]",0.11622191011236,0.123527035228638,-0.00939092303206436,0.2165,1,MMEB9_E2
"snv noncoding intron","(12.8,21.4]",0.0442415730337079,0.043861217304561,0.000534435049266213,0.9202,1,MMEB9_E2
"snv noncoding intron","(21.4,35.7]",0.00140449438202247,0.000908054598080487,0.000715593232533266,0.3833,1,MMEB9_E2
"snv noncoding intron","(35.7,59.4]",0,1.62568865632789e-05,-2.34497916495309e-05,0.0495,0.495,MMEB9_E2
"snv noncoding intron","(59.4,99]",0,0,0,1,1,MMEB9_E2
"snv noncoding nmd","[0,1]",0.12037037037037,0.175682771292824,-0.0687711891516879,0.1347,0.463,MMEB9_E2
"snv noncoding nmd","(1,1.67]",0.0555555555555556,0.101362909462375,-0.0607527184312076,0.1168,0.463,MMEB9_E2
"snv noncoding nmd","(1.67,2.78]",0.185185185185185,0.148942805737808,0.04550687582355,0.3185,0.637,MMEB9_E2
"snv noncoding nmd","(2.78,4.63]",0.194444444444444,0.196374796226354,-0.00155337481464689,0.9531,1,MMEB9_E2
"snv noncoding nmd","(4.63,7.71]",0.240740740740741,0.194579905727937,0.0554979423018478,0.253,0.6325,MMEB9_E2
"snv noncoding nmd","(7.71,12.8]",0.148148148148148,0.133601037674573,0.0190445027004086,0.6701,0.957285714285714,MMEB9_E2
"snv noncoding nmd","(12.8,21.4]",0.0555555555555556,0.0433616401894928,0.0170382534109232,0.5623,0.937166666666667,MMEB9_E2
"snv noncoding nmd","(21.4,35.7]",0,0.00576341505195688,-0.00825007544684013,0.1389,0.463,MMEB9_E2
"snv noncoding nmd","(35.7,59.4]",0,0.000329687708844051,-0.000473190935528695,1,1,MMEB9_E2
"snv noncoding nmd","(59.4,99]",0,1.03092783505155e-06,-1.47970019280806e-06,1,1,MMEB9_E2
"snv noncoding regulatory","[0,1]",0.164556962025316,0.17090819943418,-0.00765332270201271,0.7397,1,MMEB9_E2
"snv noncoding regulatory","(1,1.67]",0.0886075949367089,0.101517098015003,-0.0168675424036659,0.3978,1,MMEB9_E2
"snv noncoding regulatory","(1.67,2.78]",0.187341772151899,0.153767145894435,0.0415643957441641,0.0701,0.701,MMEB9_E2
"snv noncoding regulatory","(2.78,4.63]",0.19746835443038,0.205899028980854,-0.0099082336074835,0.6848,1,MMEB9_E2
"snv noncoding regulatory","(4.63,7.71]",0.2,0.191773338587011,0.0101287032081095,0.6772,1,MMEB9_E2
"snv noncoding regulatory","(7.71,12.8]",0.0987341772151899,0.113480122421153,-0.0190809311277333,0.3625,1,MMEB9_E2
"snv noncoding regulatory","(12.8,21.4]",0.0607594936708861,0.0609715835550913,-0.000193059480033424,0.9844,1,MMEB9_E2
"snv noncoding regulatory","(21.4,35.7]",0.00253164556962025,0.00168348311227323,0.00122410380014178,0.8705,1,MMEB9_E2
"snv noncoding regulatory","(35.7,59.4]",0,0,0,1,1,MMEB9_E2
"snv noncoding regulatory","(59.4,99]",0,0,0,1,1,MMEB9_E2
"snv noncoding splice","[0,1]",0,0.0864725223353959,-0.115955441353753,0.1291,0.430333333333333,MMEB9_E2
"snv noncoding splice","(1,1.67]",0.2,0.0334574947031528,0.217233767815569,0.0128,0.128,MMEB9_E2
"snv noncoding splice","(1.67,2.78]",0,0.0422951334622439,-0.0576633626314112,0.7596,0.9495,MMEB9_E2
"snv noncoding splice","(2.78,4.63]",0.1,0.0587499774981806,0.05788330439569,0.6694,0.9495,MMEB9_E2
"snv noncoding splice","(4.63,7.71]",0,0.109545784387249,-0.145604241038541,0.3101,0.77525,MMEB9_E2
"snv noncoding splice","(7.71,12.8]",0.3,0.210713579167271,0.109240684489558,0.4584,0.9168,MMEB9_E2
"snv noncoding splice","(12.8,21.4]",0.2,0.216521500945973,-0.0130892755911626,0.8593,0.954777777777778,MMEB9_E2
"snv noncoding splice","(21.4,35.7]",0.2,0.239627964028331,-0.039990613735743,0.7158,0.9495,MMEB9_E2
"snv noncoding splice","(35.7,59.4]",0,0.00260979347220211,-0.00361433939401451,0.0338,0.169,MMEB9_E2
"snv noncoding splice","(59.4,99]",0,6.25e-06,-8.74628412503394e-06,1,1,MMEB9_E2
"snv noncoding transcript exon","[0,1]",0.137931034482759,0.131461813724243,0.00998768732677703,0.9256,1,MMEB9_E2
"snv noncoding transcript exon","(1,1.67]",0.0344827586206897,0.0712681396726435,-0.0492587576763823,0.4091,1,MMEB9_E2
"snv noncoding transcript exon","(1.67,2.78]",0.103448275862069,0.10930540922356,-0.00607395155223451,0.9161,1,MMEB9_E2
"snv noncoding transcript exon","(2.78,4.63]",0.172413793103448,0.166590350980207,0.00917245327418042,0.9244,1,MMEB9_E2
"snv noncoding transcript exon","(4.63,7.71]",0.206896551724138,0.225488178320944,-0.0197426041039961,0.7844,1,MMEB9_E2
"snv noncoding transcript exon","(7.71,12.8]",0.172413793103448,0.210734338154239,-0.0441652170085881,0.5565,1,MMEB9_E2
"snv noncoding transcript exon","(12.8,21.4]",0.172413793103448,0.075523079707713,0.125645663115894,0.0264,0.264,MMEB9_E2
"snv noncoding transcript exon","(21.4,35.7]",0,0.00907937590719451,-0.0128666965412668,0.2868,1,MMEB9_E2
"snv noncoding transcript exon","(35.7,59.4]",0,0.000549314309255366,-0.000781634580003929,1,1,MMEB9_E2
"snv noncoding transcript exon","(59.4,99]",0,0,0,1,1,MMEB9_E2
"snv noncoding transcript intron","[0,1]",0.19845644983462,0.192461797977656,0.00732552740232851,0.6505,1,MMEB9_E2
"snv noncoding transcript intron","(1,1.67]",0.12348401323043,0.110868449822989,0.0163586828493937,0.2465,0.61625,MMEB9_E2
"snv noncoding transcript intron","(1.67,2.78]",0.164277839029768,0.162633402375559,0.00212204031489687,0.8979,1,MMEB9_E2
"snv noncoding transcript intron","(2.78,4.63]",0.183020948180816,0.199836417889665,-0.0202714430109441,0.209,0.61625,MMEB9_E2
"snv noncoding transcript intron","(4.63,7.71]",0.177508269018743,0.179438498182862,-0.00227532072428782,0.8774,1,MMEB9_E2
"snv noncoding transcript intron","(7.71,12.8]",0.0970231532524807,0.110481939225688,-0.0175263911213887,0.1987,0.61625,MMEB9_E2
"snv noncoding transcript intron","(12.8,21.4]",0.0562293274531422,0.0437921207105212,0.0171210475490371,0.0776,0.61625,MMEB9_E2
"snv noncoding transcript intron","(21.4,35.7]",0,0.000483453133314543,-0.000696896120277525,1,1,MMEB9_E2
"snv noncoding transcript intron","(35.7,59.4]",0,3.920681746548e-06,-5.65308596227303e-06,1,1,MMEB9_E2
"snv noncoding transcript intron","(59.4,99]",0,0,0,1,1,MMEB9_E2
"snv noncoding upstream gene","[0,1]",0.180873180873181,0.179251405267453,0.00213894567301863,0.9276,1,MMEB9_E2
"snv noncoding upstream gene","(1,1.67]",0.0831600831600832,0.0943980205154321,-0.0147843798385807,0.3963,0.7926,MMEB9_E2
"snv noncoding upstream gene","(1.67,2.78]",0.120582120582121,0.143104143797396,-0.0285725220162805,0.1442,0.646,MMEB9_E2
"snv noncoding upstream gene","(2.78,4.63]",0.195426195426195,0.191094178548006,0.00540085777878144,0.8076,1,MMEB9_E2
"snv noncoding upstream gene","(4.63,7.71]",0.230769230769231,0.196307835832646,0.0411323916910556,0.06,0.6,MMEB9_E2
"snv noncoding upstream gene","(7.71,12.8]",0.143451143451143,0.142512815463157,0.00132201452484417,0.9535,1,MMEB9_E2
"snv noncoding upstream gene","(12.8,21.4]",0.0374220374220374,0.0483629299842131,-0.0150749978706509,0.2584,0.646,MMEB9_E2
"snv noncoding upstream gene","(21.4,35.7]",0.00831600831600832,0.00480959218278474,0.00503282281903098,0.231,0.646,MMEB9_E2
"snv noncoding upstream gene","(35.7,59.4]",0,0.000159078408911143,-0.0002292462859349,1,1,MMEB9_E2
"snv noncoding upstream gene","(59.4,99]",0,0,0,1,1,MMEB9_E2
"undefined","[0,1]",NA,0.131672597864769,NA,NA,NA,MMEB9_E2
"undefined","(1,1.67]",NA,0.0560498220640569,NA,NA,NA,MMEB9_E2
"undefined","(1.67,2.78]",NA,0.096085409252669,NA,NA,NA,MMEB9_E2
"undefined","(2.78,4.63]",NA,0.193060498220641,NA,NA,NA,MMEB9_E2
"undefined","(4.63,7.71]",NA,0.208185053380783,NA,NA,NA,MMEB9_E2
"undefined","(7.71,12.8]",NA,0.122775800711744,NA,NA,NA,MMEB9_E2
"undefined","(12.8,21.4]",NA,0.172597864768683,NA,NA,NA,MMEB9_E2
"undefined","(21.4,35.7]",NA,0.0195729537366548,NA,NA,NA,MMEB9_E2
"undefined","(35.7,59.4]",NA,0,NA,NA,NA,MMEB9_E2
"undefined","(59.4,99]",NA,0,NA,NA,NA,MMEB9_E2
"snv coding","[0,1]",0.0631578947368421,0.0597362458297944,0.00497722375394093,0.8756,1,MMEB9_E3
"snv coding","(1,1.67]",0.0421052631578947,0.0120777761322309,0.0422578652225121,0.0098,0.098,MMEB9_E3
"snv coding","(1.67,2.78]",0,0.0134759037966768,-0.0192255886839541,0.3603,1,MMEB9_E3
"snv coding","(2.78,4.63]",0.0105263157894737,0.0197375820853352,-0.0129646490564443,0.5796,1,MMEB9_E3
"snv coding","(4.63,7.71]",0.0526315789473684,0.0429820618514913,0.0135365234176474,0.6214,1,MMEB9_E3
"snv coding","(7.71,12.8]",0.157894736842105,0.168393674726224,-0.0123528159806208,0.7783,1,MMEB9_E3
"snv coding","(12.8,21.4]",0.178947368421053,0.180854793675365,-0.00162319957206756,0.9605,1,MMEB9_E3
"snv coding","(21.4,35.7]",0.463157894736842,0.474089746371171,-0.00996845244054247,0.8188,1,MMEB9_E3
"snv coding","(35.7,59.4]",0.0315789473684211,0.0285258098816118,0.00445125578701419,0.8314,1,MMEB9_E3
"snv coding","(59.4,99]",0,0.000126405650099169,-0.000181509979126861,1,1,MMEB9_E3
"snv noncoding 3prime UTR","[0,1]",0.142857142857143,0.108626588385308,0.0446418120150685,0.3582,0.8955,MMEB9_E3
"snv noncoding 3prime UTR","(1,1.67]",0.0476190476190476,0.0661751683706136,-0.0247920450401118,0.5288,0.963666666666667,MMEB9_E3
"snv noncoding 3prime UTR","(1.67,2.78]",0.0634920634920635,0.105964495356547,-0.0557192906945273,0.2329,0.789,MMEB9_E3
"snv noncoding 3prime UTR","(2.78,4.63]",0.174603174603175,0.163255470132013,0.0150092140845958,0.8022,1,MMEB9_E3
"snv noncoding 3prime UTR","(4.63,7.71]",0.19047619047619,0.200406002487769,-0.0108949584917393,0.8429,1,MMEB9_E3
"snv noncoding 3prime UTR","(7.71,12.8]",0.206349206349206,0.181336393030568,0.0312849319783773,0.5782,0.963666666666667,MMEB9_E3
"snv noncoding 3prime UTR","(12.8,21.4]",0.174603174603175,0.170428057698193,0.00616123021535406,0.9165,1,MMEB9_E3
"snv noncoding 3prime UTR","(21.4,35.7]",0,0.00367650016540844,-0.00525823697593598,0.2367,0.789,MMEB9_E3
"snv noncoding 3prime UTR","(35.7,59.4]",0,0.00013004232229901,-0.000186324428609163,0.0095,0.095,MMEB9_E3
"snv noncoding 3prime UTR","(59.4,99]",0,1.28205128205128e-06,-1.83785293148545e-06,1,1,MMEB9_E3
"snv noncoding 5prime UTR","[0,1]",0.0625,0.0294967560911255,0.0472268691977165,0.251,1,MMEB9_E3
"snv noncoding 5prime UTR","(1,1.67]",0,0.0177014228433955,-0.0242729835414773,1,1,MMEB9_E3
"snv noncoding 5prime UTR","(1.67,2.78]",0,0.0289135819331691,-0.0394422990175106,0.9801,1,MMEB9_E3
"snv noncoding 5prime UTR","(2.78,4.63]",0,0.0597017607872378,-0.0805460104366556,0.6702,1,MMEB9_E3
"snv noncoding 5prime UTR","(4.63,7.71]",0.1875,0.154994348132264,0.0462941909917462,0.7479,1,MMEB9_E3
